ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
200530,Diane,2019,Mary Kay Place,United States of America,Kent Jones,Oren Moverman,IFC Films,Mike Selemon,Kent Jones,Jeremiah Bornfield
200540,Aladdin,2019,Will Smith,United States of America,Guy Ritchie,Dan Lin,Microsoft Store,James Herbert,Guy Ritchie,Alan Menken
2006,The Mask of Zorro,1998,Antonio Banderas,United States of America,Martin Campbell,Doug Claybourne,InterCom,Thom Noble,David S. Ward,James Horner
200610,Cup Final,1991,Moshe Ivgy,Israel,Eran Riklis,Michael Sharfstein,Netflix,Anat Lubarsky,Eyal Halfon,Raviv Gazit
200630,Missing Link,2019,Matt Lucas,United Kingdom,Chris Butler,Arianne Sutner,Lionsgate UK,Stephen Perkins,Chris Butler,Carter Burwell
200638,Tolkien,2019,Nicholas Hoult,United States of America,Dome Karukoski,Peter Chernin,Walt Disney Studios Motion Pictures,Harri Ylönen,David Gleeson,Thomas Newman
200656,George Wallace,1997,Angelina Jolie,United States of America,John Frankenheimer,John Frankenheimer,TNT,Antony Gibbs,Paul Monash,Gary Chang
200766,The White Crow,2019,Ralph Fiennes,Serbia,Ralph Fiennes,Ralph Fiennes,StudioCanal,Barney Pilling,David Hare,Ilan Eshkeri
200820,Godzilla: King of the Monsters,2019,CCH Pounder,Japan,Michael Dougherty,Mary Parent,Warner Bros.,Roger Barton,Michael Dougherty,Bear McCreary
200822,Dark Phoenix,2019,Michael Fassbender,United States of America,Simon Kinberg,Simon Kinberg,20th Century Studios,Lee Smith,Simon Kinberg,Hans Zimmer
200824,The Secret Life of Pets 2,2019,Louis C.K.,United States of America,Chris Renaud,Chris Meledandri,Universal Pictures,Ken Schretzmann,Brian Lynch,Alexandre Desplat
200836,Ferrari,2003,Jan Henrik Stahlberg,Italy,Carlo Carlei,Guido and Maurizio De Angelis,Netflix,Luciana Pandolfelli,Carlo Carlei,Paolo Buonvino
200838,Detective Pikachu,2019,Bill Nighy,Japan,Rob Letterman,Mary Parent,Legendary Pictures,Mark Sanger,Benji Samit,Henry Jackman
200888,Leave 'Em Laughing,1928,Stan Laurel,United States of America,Clyde Bruckman,Hal Roach,Metro-Goldwyn-Mayer,Richard C. Currier,Hal Roach,Evie Greene
2009,Soylent Green,1973,Charlton Heston,United States of America,Richard Fleischer,Walter Seltzer,Metro-Goldwyn-Mayer,Samuel E. Beetley,Stanley R. Greenberg,Fred Myrow
200938,The Dead Don't Die,2019,Tom Waits,United States of America,Jim Jarmusch,Carter Logan,Focus Features,Affonso Gonçalves,Jim Jarmusch,Jim Jarmusch
200940,Lejontämjaren,2003,Mirja Turestedt,Sweden,Manne Lindwall,Johan Fälemark,Sandrew Metronome,Darek Hodor,Lovisa Löwhagen,Bengt Nilsson
2010,Metropolis,1927,Alfred Abel,Weimar Republic,Fritz Lang,Erich Pommer,Universum Film AG,Fritz Lang,Fritz Lang,Gottfried Huppertz
201022,Watch Your Stern,1960,Noel Purcell,United Kingdom,Gerald Thomas,Peter Rogers,Anglo-Amalgamated,John Shirley,Alan Hackney,Edmund Crispin
201026,Mia and the White Lion,2018,Mélanie Laurent,France,Gilles de Maistre,Jacques Perrin,StudioCanal,Julien Rey,William Davies,Armand Amar
2011,Back to the Future Part II,1989,Christopher Lloyd,United States of America,Robert Zemeckis,Bob Gale,Netflix,Arthur Schmidt,Robert Zemeckis,Alan Silvestri
2012,Back to the Future Part III,1990,Richard Dysart,United States of America,Robert Zemeckis,Bob Gale,Netflix,Harry Keramidas,Bob Gale,Alan Silvestri
201200,Someone Great,2019,Rosario Dawson,United States of America,Jennifer Kaytin Robinson,Paul Feig,Netflix,Jeffrey Wolf,Jennifer Kaytin Robinson,Germaine Franco
201230,Dalecarlians,2004,Ann Petrén,Sweden,Maria Blom,Lars Jönsson,Sonet Film,Michal Leszczylowski,Maria Blom,Anders Nygårds
201276,Jim Button and Luke the Engine Driver,2018,Rick Kavanian,Germany,Dennis Gansel,Christian Becker,Netflix,Ueli Christen,Sebastian Niemann,Ralf Wengenmayr
2013,The Poseidon Adventure,1972,Roddy McDowall,United States of America,Ronald Neame,Irwin Allen,20th Century Studios,Harold F. Kress,Paul Gallico,John Williams
201314,Wine Country,2019,Maya Rudolph,United States of America,Amy Poehler,Amy Poehler,Netflix,Julie Monroe,Emily Spivey,Lisa Coleman
201320,Red Joan,2019,Judi Dench,United Kingdom,Trevor Nunn,David Parfitt,Lionsgate,Kristina Hetherington,Lindsay Shapero,George Fenton
2014,Freaky Friday,1977,Jodie Foster,United States of America,Gary Nelson,Ron W. Miller,Disney+,Cotton Warburton,Mary Rodgers,Joel Hirschhorn
201414,Ode to Billy Joe,1976,Glynnis O'Connor,United States of America,Max Baer,Max Baer,Warner Bros.,Frank Morriss,Herman Raucher,Michel Legrand
201586,Men in Black: International,2019,Chris Hemsworth,United States of America,F. Gary Gray,Laurie MacDonald,Sony Pictures Motion Picture Group,Christian Wagner,Art Marcum,Danny Elfman
201652,Tel Aviv on Fire,2018,Lubna Azabal,France,Sameh Zoabi,Patrick Quinet,iTunes,Catherine Schwartz,Sameh Zoabi,André Dziezuk
201654,The Intruder,2019,Dennis Quaid,United States of America,Deon Taylor,Deon Taylor,Sony Pictures Releasing,Melissa Kent,David Loughery,Geoff Zanelli
2017,Babes in Toyland,1961,Ray Bolger,United States of America,Jack Donohue,Walt Disney,Walt Disney Studios Motion Pictures,Robert Stafford,Ward Kimball,George Bruns
201749,Murder Mystery,2019,Adam Sandler,United States of America,Kyle Newacheck,Adam Sandler,Netflix,Tom Costain,James Vanderbilt,Rupert Gregson-Williams
201811,Yesterday,2019,Ed Sheeran,United Kingdom,Danny Boyle,Danny Boyle,Universal Pictures,Jon Harris,Richard Curtis,Daniel Pemberton
201829,Joan of Arc,1935,Veit Harlan,Germany,Gustav Ucicky,Bruno Duday,Universum Film AG,Eduard von Borsody,Gerhard Menzel,Peter Kreuder
201889,100 Things,2018,Matthias Schweighöfer,Germany,Florian David Fitz,Dan Maag,Netflix,Ana de Mier y Ortuño,Florian David Fitz,Arne Shumann
2019,Seven Samurai,1954,Isao Kimura,Japan,Akira Kurosawa,Sōjirō Motoki,Columbia Pictures,Akira Kurosawa,Akira Kurosawa,Fumio Hayasaka
201919,The Spider Woman,1943,Basil Rathbone,United States of America,Roy William Neill,Roy William Neill,Universal Pictures,William Austin,Bertram Millhauser,Hans J. Salter
201957,Stauffenberg,2004,Hardy Krüger Jr.,Germany,Jo Baier,Carl Bergengruen,Das Erste,Clara Fabry,Jo Baier,Enjott Schneider
202,Total Eclipse,1995,Dominique Blanc,United States of America,Agnieszka Holland,Philip Hinchcliffe,Netflix,Isabelle Lorente,Christopher Hampton,Jan A. P. Kaczmarek
2020,Dangerous Liaisons,1988,Keanu Reeves,United States of America,Stephen Frears,Hank Moonjean,Warner Bros.,Mick Audsley,Christopher Hampton,George Fenton
2021,Dune,1984,Patrick Stewart,United States of America,David Lynch,Raffaella De Laurentiis,Universal Pictures,Antony Gibbs,David Lynch,Toto
202103,I Am Mother,2019,Hilary Swank,Australia,Grant Sputore,Timothy White,Netflix,Sean Lahiff,Michael Lloyd Green,Dan Luscombe
202155,The Art of Self-Defense,2019,Jesse Eisenberg,United States of America,Riley Stearns,Andrew Kortschak,Bleecker Street,Sarah Beth Shapiro,Riley Stearns,The Instruments
202171,Bates Motel,1987,Bud Cort,United States of America,Richard Rothstein,Ken Topolsky,NBC,Dann Cahn,Richard Rothstein,J. Peter Robinson
2022,The Last Temptation of Christ,1988,David Bowie,Canada,Martin Scorsese,Barbara De Fina,Universal Pictures,Thelma Schoonmaker,Nikos Kazantzakis,Peter Gabriel
202237,Pain and Glory,2019,Cecilia Roth,Spain,Pedro Almodóvar,Agustín Almodóvar,Sony Pictures,Teresa Font,Pedro Almodóvar,Alberto Iglesias
202247,Mugamoodi,2012,Jiiva,India,Mysskin,Ronnie Screwvala,Netflix,Paul Gauguin,Mysskin,K
2023,The Godfather Part III,1990,Talia Shire,United States of America,Francis Ford Coppola,Francis Ford Coppola,Netflix,Lisa Fruchtman,Francis Ford Coppola,Carmine Coppola
2023,The Godfather Part III,1990,Talia Shire,United States of America,Francis Ford Coppola,Francis Ford Coppola,Netflix,Lisa Fruchtman,Francis Ford Coppola,Carmine Coppola
202393,Always Be My Maybe,2019,Keanu Reeves,United States of America,Nahnatchka Khan,Nathan Kahane,Netflix,Lee Haxall,Michael Golamco,Michael Andrews
202421,Rim of the World,2019,Benjamin Flores Jr.,United States of America,McG,McG,Netflix,Vincent Tabaillon,Zack Stentz,Bear McCreary
202427,Breakthrough,2019,Chrissy Metz,United States of America,Roxann Dawson,DeVon Franklin,20th Century Studios,Maysie Hoy,Grant Nieporte,Marcelo Zarvos
202439,Parasite,2019,Choi Woo-shik,South Korea,Bong Joon-ho,Bong Joon-ho,Microsoft Store,Yang Jin-mo,Bong Joon-ho,Jung Jae-il
202443,The Invisible Life,2019,Fernanda Montenegro,Brazil,Karim Aïnouz,Michael Weber,Cirko Film,Heike Parplies,Karim Aïnouz,Benedikt Schiefer
202449,A Brother's Love,2019,Niels Schneider,Canada,Monia Chokri,Sylvain Corbeil,Les Films Séville,Monia Chokri,Monia Chokri,Olivier Alary
2025,Lolita,1997,Suzanne Shepherd,United States of America,Adrian Lyne,Mario Kassar,Netflix,David Brenner,Stephen Schiff,Ennio Morricone
202519,Child's Play,2019,Amro Majzoub,United States of America,Lars Klevberg,Seth Grahame-Smith,Orion Pictures,Julia Wong,Tyler Burton Smith,Bear McCreary
202575,Late Night,2019,Emma Thompson,United States of America,Nisha Ganatra,Mindy Kaling,Netflix,Eleanor Infante,Mindy Kaling,Lesley Barber
202749,Portrait of a Lady on Fire,2019,Adèle Haenel,France,Céline Sciamma,Bénédicte Couvreur,iTunes,Julien Lacheray,Céline Sciamma,Para One
2028,Saving Private Ryan,1998,Bryan Cranston,United States of America,Steven Spielberg,Steven Spielberg,UIP-Dunafilm,Michael Kahn,Robert Rodat,John Williams
202884,Creature with the Blue Hand,1967,Harald Leipnitz,Germany,Alfred Vohrer,Horst Wendlandt,Constantin Film,Jutta Hering,Herbert Reinecker,Martin Böttcher
202934,Anna,2019,Cillian Murphy,France,Luc Besson,Luc Besson,EuropaCorp,Julien Rey,Luc Besson,Éric Serra
203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Patrick Swayze,United States of America,Beeban Kidron,Walter F. Parkes,Universal Pictures,Andrew Mondshein,Douglas Carter Beane,Rachel Portman
203082,Nora Prentiss,1947,Ann Sheridan,United States of America,Vincent Sherman,William Jacobs,Warner Bros.,Owen Marks,N. Richard Nash,Franz Waxman
203112,Walk Ride Rodeo,2019,Spencer Locke,United States of America,Conor Allyn,Sean Dwyer,Netflix,Cody Miller,Sean Dwyer,Sean Murray
203132,The Tomorrow Man,2019,Blythe Danner,United States of America,Noble Jones,James Schamus,Bleecker Street,Zimo Huang,Noble Jones,Paul Leonard-Morgan
203160,The Last Black Man in San Francisco,2019,Danny Glover,United States of America,Joe Talbott,Brad Pitt,A24,David Marks,Joe Talbott,Emile Mosseri
203208,Scary Stories to Tell in the Dark,2019,Austin Abrams,United States of America,André Øvredal,Sean Daniel,iTunes,Patrick Larsgaard,Guillermo del Toro,Marco Beltrami
203244,Shaft,2019,Isaach de Bankolé,United States of America,Tim Story,John Davis,Warner Bros.,Conrad Buff IV,Kenya Barris,Christopher Lennertz
203258,The Calling,2000,Alice Krige,Germany,Richard A. Caesar,Bernd Eichinger,Netflix,Alexander Berner,John Rice,Christopher Franke
203290,Check to the Queen,1969,Rosanna Schiaffino,Italy,Pasquale Festa Campanile,Alfredo Bini,Titanus,Mario Morra,Tullio Pinelli,Piero Piccioni
203326,Angelo My Love,1983,Jennifer Youngs,United States of America,Robert Duvall,Robert Duvall,Cinecom Pictures,Stephen Mack,Robert Duvall,Michael Kamen
203358,Lavorare con lentezza,2004,Afterhours,Italy,Guido Chiesa,Domenico Procacci,Fandango,Luca Gasparini,Wu Ming,Teho Teardo
203375,Ford v Ferrari,2019,JJ Feild,France,James Mangold,James Mangold,Walt Disney Studios Motion Pictures,Michael McCusker,James Mangold,Marco Beltrami
203385,A Man in a Hurry,2018,Fatima Adoum,France,Hervé Mimran,Sidonie Dumas,Gaumont Film Company,Célia Lafitedupont,Hélène Fillières,Balmorhea
203429,Kiss Tomorrow Goodbye,1950,James Cagney,United States of America,Gordon Douglas,William Cagney,Warner Bros.,Walter Hannemann,Horace McCoy,Carmen Dragon
203513,Annabelle Comes Home,2019,Patrick Wilson,United States of America,Gary Dauberman,Peter Safran,Warner Bros.,Kirk M. Morri,Gary Dauberman,Joseph Bishara
203515,French for Beginners,2006,Élodie Bollée,France,Christian Ditter,Christian Becker,Netflix,Patricia Rommel,Christian Ditter,Philipp F. Kölmel
203519,Hobbs & Shaw,2019,Dwayne Johnson,United States of America,David Leitch,Dwayne Johnson,Universal Pictures,Christopher Rouse,Chris Morgan,Tyler Bates
2036,Blank Check,1994,Tone Lōc,United States of America,Rupert Wainwright,Gary Adelson,Netflix,Hubert C. de la Bouillerie,Colby Carr,Nicholas Pike
203647,Ensign Pulver,1964,Larry Hagman,United States of America,Joshua Logan,Joshua Logan,Warner Bros.,William H. Reynolds,Joshua Logan,George Duning
203649,Beats,2019,Anthony Anderson,United States of America,Chris Robinson,Robert Teitel,Netflix,David Blackburn,Miles Orion Feldsott,Goldspot
2037,Candleshoe,1977,Jodie Foster,United States of America,Norman Tokar,Ron W. Miller,Walt Disney Studios Motion Pictures,Peter Boita,David Swift,Ron Goodwin
203711,Kalank,2019,Madhuri Dixit,India,Abhishek Varman,Karan Johar,Star Studios,A. Sreekar Prasad,Abhishek Varman,Shankar–Ehsaan–Loy
203715,Up Tight!,1968,Frank Silvera,United States of America,Jules Dassin,Ruby Dee,Paramount Pictures,Robert Lawrence,Jules Dassin,Booker T. Jones
2038,The Cat from Outer Space,1978,Sandy Duncan,United States of America,Norman Tokar,Ron W. Miller,Walt Disney Studios Motion Pictures,Cotton Warburton,Ted Key,Lalo Schifrin
203807,Exiled: A Law & Order Movie,1998,Dabney Coleman,United States of America,Jean de Segonzac,John L. Roman,NBCUniversal Syndication Studios,Cindy Mollo,Dick Wolf,Mike Post
203837,The Third Secret,1964,Jack Hawkins,United Kingdom,Charles Crichton,Robert L. Joseph,Netflix,Frederick Wilson,Robert L. Joseph,Richard Arnell
203853,The Clouded Yellow,1950,Jean Simmons,United Kingdom,Ralph Thomas,Betty Box,Rank Organisation,Gordon Hales,Eric Ambler,Benjamin Frankel
203884,Emil and the Detectives,1964,Wolfgang Völz,United States of America,Peter Tewksbury,Walt Disney,Walt Disney Studios Motion Pictures,Thomas Stanford,AJ Carothers,Heinz Schreiter
203904,Blinded by the Light,2019,Hayley Atwell,United Kingdom,Gurinder Chadha,Gurinder Chadha,Warner Bros.,Justin Krish,Gurinder Chadha,A. R. Rahman
204,Under Siege 2: Dark Territory,1995,Dale Dye,United States of America,Geoff Murphy,Steven Seagal,Warner Bros.,Michael Tronick,Matt Reeves,Basil Poledouris
2042,D2: The Mighty Ducks,1994,Kareem Abdul-Jabbar,United States of America,Sam Weisman,Jon Avnet,Walt Disney Studios Motion Pictures,Eric Sears,Steven Brill,J. A. C. Redford
204238,Fabiola,1949,Michel Simon,Italy,Alessandro Blasetti,Salvo D'Angelo,Warner Bros.,Mario Serandrei,Antonio Pietrangeli,Enzo Masetti
2043,Darby O'Gill and the Little People,1959,Estelle Winwood,United States of America,Robert Stevenson,Walt Disney,Netflix,Stanley Johnson,Lawrence Edward Watkin,Oliver Wallace
204328,After the Wedding,2019,Julianne Moore,United States of America,Bart Freundlich,Joel B. Michaels,Sony Pictures Classics,Joseph Krings,Bart Freundlich,Mychael Danna
204372,The Olsen Gang in a Fix,1969,Ghita Nørby,Denmark,Erik Balling,Bo Christensen,Nordisk Film,Ole Steen Nielsen,Henning Bahs,Bent Fabric
204374,The Olsen Gang's Big Score,1972,Poul Thomsen,Denmark,Erik Balling,Bo Christensen,Nordisk Film,Ole Steen Nielsen,Henning Bahs,Bent Fabric
204376,The Olsen Gang Goes Crazy,1973,Preben Kaas,Denmark,Erik Balling,Bo Christensen,Nordisk Film,Ole Steen Nielsen,Henning Bahs,Bent Fabric
204384,The Olsen gang goes to war,1978,Kirsten Walther,Denmark,Erik Balling,Bo Christensen,Nordisk Film,Ole Steen Nielsen,Henning Bahs,Bent Fabric
204386,The Last Exploits of the Olsen Gang,1974,Lily Weiding,Denmark,Erik Balling,Bo Christensen,Nordisk Film,Ole Steen Nielsen,Henning Bahs,Bent Fabric
204496,Skin,2019,Mary Stuart Masterson,United States of America,Guy Nattiv,Guy Nattiv,A24,Lee Percy,Guy Nattiv,Dan Romer
2045,A Far Off Place,1993,Patricia Kalember,United States of America,Mikael Salomon,Elaine Sperber,Netflix,Ray Lovejoy,Jonathan Hensleigh,James Horner
204542,It: Chapter Two,2019,Bill Hader,United States of America,Andrés Muschietti,Dan Lin,Warner Bros.,Jason Ballantine,Gary Dauberman,Benjamin Wallfisch
204558,The Red Sea Diving Resort,2019,Chris Evans,United States of America,Gideon Raff,Gideon Raff,Netflix,Tim Squyres,Gideon Raff,Mychael Danna
204582,Life in a... Metro,2007,Irrfan Khan,India,Anurag Basu,Anurag Basu,Netflix,Akiv Ali,Anurag Basu,Pritam Chakraborty
204642,Genesis,2004,Sotigui Kouyaté,Italy,Claude Nuridsany,Alain Sarde,Lucky Red Distribuzione,Marie-Josèphe Yoyotte,Claude Nuridsany,Bruno Coulais
204698,Joker,2019,Robert De Niro,United States of America,Todd Phillips,Bradley Cooper,InterCom,Jeff Groth,Todd Phillips,Hildur Guðnadóttir
2047,The Gnome-Mobile,1967,Ellen Corby,United States of America,Robert Stevenson,Walt Disney,Walt Disney Studios Motion Pictures,Norman Palmer,Ellis Kadison,Buddy Baker
204702,"Where'd You Go, Bernadette",2019,Cate Blanchett,United States of America,Richard Linklater,Nina Jacobson,Annapurna Pictures,Sandra Adair,Richard Linklater,Graham Reynolds
204714,The Man with My Face,1951,Barry Nelson,United States of America,Edward Montagne,Ed Gardner,United Artists Corporation,Gene Milford,Tom McGowan,Robert McBride
204788,Changeland,2019,Randy Orton,United States of America,Seth Green,Corey Moosa,Gravitas Ventures,Elizabeth Yng-Wong,Seth Green,Patrick Stump
204826,The Kitchen,2019,Alicia Coppola,United States of America,Andrea Berloff,Michael De Luca,Warner Bros.,Christopher Tellefsen,Andrea Berloff,Bryce Dessner
204846,The Fair of the Dove,1963,Agustín González,Spain,José Luis Sáenz de Heredia,Cesáreo González,Suevia Films,Antonio Ramírez de Loaysa,José Luis Sáenz de Heredia,Tomás Bretón
204868,Light of My Life,2019,Casey Affleck,United States of America,Casey Affleck,Casey Affleck,Saban Capital Group,Christopher Tellefsen,Casey Affleck,Daniel Hart
2049,The Happiest Millionaire,1967,Greer Garson,United States of America,Norman Tokar,Walt Disney,Netflix,Cotton Warburton,AJ Carothers,Jack Elliott
204966,Luce,2019,Naomi Watts,United States of America,Julius Onah,John Baker,Neon,Madeleine Gavin,J.C. Lee,Ben Salisbury
205,Unstrung Heroes,1995,Andie MacDowell,United States of America,Diane Keaton,Susan Arnold,Netflix,Lisa Zeno Churgin,Richard LaGravenese,Thomas Newman
205076,Downton Abbey,2019,Simon Jones,United Kingdom,Michael Engler,Julian Fellowes,UIP-Dunafilm,Mark Day,Julian Fellowes,John Lunn
2051,Herbie Goes to Monte Carlo,1977,Eric Braeden,United States of America,Vincent McEveety,Ron W. Miller,Walt Disney Studios Motion Pictures,Cotton Warburton,Arthur Alsberg,Frank De Vol
205156,Jojo Rabbit,2019,Stephen Merchant,United States of America,Taika Waititi,Taika Waititi,Walt Disney Studios Motion Pictures,Tom Eagles,Taika Waititi,Michael Giacchino
205188,Henri 4,2010,André Hennicke,Spain,Jo Baier,Doris Heinze,ADS Service,Alexander Berner,Jo Baier,Henry Jackman
2052,Hocus Pocus,1993,Bette Midler,United States of America,Kenny Ortega,Steven Haft,Netflix,Peter E. Berger,Mick Garris,John Debney
205297,Gemini Man,2019,Clive Owen,United States of America,Ang Lee,Will Smith,Paramount Pictures,Tim Squyres,David Benioff,Lorne Balfe
2053,"Honey, I Blew Up the Kid",1992,Marcia Strassman,United States of America,Randal Kleiser,Edward S. Feldman,Walt Disney Studios Motion Pictures,Michael A. Stevenson,Garry Goodrow,Bruce Broughton
