ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
146250,Gupt: The Hidden Truth,1997,Kajol,India,Rajiv Rai,"Gulshan Rai, Rajiv Rai","Netflix, Trimurti Films",Raju Rai,Raju Rai,Viju Shah
146272,The Ice Dragon,2012,Hans Alfredson,Sweden,"Martin Högdahl, Håkan Bjerking",Peter Hiltunen,Nordisk Film,Fredrik Morheden,Petra Revenue,"Jesper Strömblad, Daniel Flores"
146337,Seasick,1996,Katrin Cartlidge,"Finland, Sweden, France",Veikko Aaltonen,Klaus Heydemann,"VL-Media, Villealfa","Veikko Aaltonen, Kimmo Taavila",Iiro Küttner,Mauri Sumén
146358,Taal,1999,Aishwarya Rai Bachchan,India,Subhash Ghai,Subhash Ghai,"Netflix, Mukta Arts",Subhash Ghai,Subhash Ghai,A. R. Rahman
1464,Lost Highway,1997,Marilyn Manson,"United States of America, France",David Lynch,Mary Sweeney,"October Films, Netflix",Mary Sweeney,"David Lynch, Barry Gifford",Angelo Badalamenti
146431,The Romanov Stones,1993,Samuli Edelmann,Finland,Aleksi Mäkelä,Spede Pasanen,Finnkino,Jari Innanen,"Aleksi Mäkelä, Santeri Kinnunen, Kalle Chydenius",Hannu Korkeamäki
146461,Claudelle Inglish,1961,Arthur Kennedy,United States of America,Gordon Douglas,Leonard Freeman,Warner Bros.,Folmar Blangsted,Leonard Freeman,Howard Jackson
146468,Cracked Nuts,1931,Edna May Oliver,United States of America,Edward F. Cline,William LeBaron,RKO Pictures,Arthur Roberts,Al Boasberg,Max Steiner
1465,Rosewood,1997,Ving Rhames,United States of America,John Singleton,Jon Peters,Warner Bros.,Bruce Cannon,Gregory Poirier,John Williams
146501,Land of Storms,2014,Sebastian Urzendowsky,"Hungary, Germany",Ádám Császi,Viktória Petrányi,"iTunes, Netflix, Vudu, TLA Releasing, Edition Salzgeber, Cirko Film",Tamás Kollányi,"Ádám Császi, Iván Szabó",Csaba Kalotás
146556,The Man from the Diner's Club,1963,Ann Morgan Guilbert,United States of America,Frank Tashlin,William Bloom,Columbia Pictures,William Lyon,William Peter Blatty,Stu Phillips
146562,The Victors,1963,Adolf Hitler,"United States of America, United Kingdom",Carl Foreman,Carl Foreman,Columbia Pictures,Alan Osbiston,Carl Foreman,Sol Kaplan
1466,Donnie Brasco,1997,Johnny Depp,United States of America,Mike Newell,"Barry Levinson, Mark Johnson, Gail Mutrux, Louis DiGiaimo","iTunes, InterCom",Jon Gregory,Paul Attanasio,Patrick Doyle
146644,"Pizza, Beer, and Cigarettes",1998,Tony Lestingi,Argentina,"Adrián Caetano, Bruno Stagnaro",Bruno Stagnaro,Netflix,Andrés Tambornino,Adrián Caetano,Leo Sujatovich
146668,Gendarme in New York,1965,Louis de Funès,"Italy, France",Jean Girault,"Paul Laffargue, Gérard Beytout, René Pignères",Société Nouvelle de Cinématographie,Albert Jurgenson,"Jean Girault, Jacques Vilfrid, Richard Balducci","Paul Mauriat, Raymond Lefèvre"
146716,Shameless,2012,Agnieszka Grochowska,Poland,Filip Marczewski,Michał Kwieciński,Kino Świat,Rafał Listopad,Grzegorz Łoszewski,Paweł Mykietyn
146760,La ragazza di Bube,1963,Claudia Cardinale,"Italy, France",Luigi Comencini,Franco Cristaldi,Lux Film,Nino Baragli,"Luigi Comencini, Marcello Fondato",Carlo Rustichelli
146770,Somewhere Beyond Love,1974,Rina Franchetti,Italy,Luigi Comencini,Gianni Hecht Lucari,Titanus,Nino Baragli,"Ugo Pirro, Luigi Comencini",Carlo Rustichelli
146772,Misunderstood,1966,Anthony Quayle,Italy,Luigi Comencini,"Angelo Rizzoli, Angelo Rizzoli",Cineriz,Nino Baragli,Leonardo Benvenuti,Fiorenzo Carpi
146774,Till Marriage Do Us Part,1974,Karin Schubert,Italy,Luigi Comencini,Pio Angeletti,Titanus,Nino Baragli,"Ivo Perilli, Luigi Comencini",Fiorenzo Carpi
146776,The Sunday Woman,1975,Jean-Louis Trintignant,"Italy, France",Luigi Comencini,Roberto Infascelli,20th Century Studios,Antonio Siciliano,"Furio Scarpelli, Agenore Incrocci",Ennio Morricone
146836,The Hideout,2007,Laura Morante,"Italy, United States of America",Pupi Avati,Antonio Avati,01 Distribution,Amedeo Salfa,Pupi Avati,Riz Ortolani
146858,Il figlio più piccolo,2010,Laura Morante,Italy,Pupi Avati,Antonio Avati,Medusa Film,Amedeo Salfa,Pupi Avati,Riz Ortolani
146860,A Second Childhood,2010,Lino Capolicchio,Italy,Pupi Avati,Antonio Avati,01 Distribution,Amedeo Salfa,Pupi Avati,Riz Ortolani
146862,The Big Heart of the Girls,2011,Sydne Rome,Italy,Pupi Avati,Antonio Avati,Medusa Film,Amedeo Salfa,Pupi Avati,Lucio Dalla
146932,"If Not Us, Who?",2011,Hark Bohm,Germany,Andres Veiel,Thomas Kufus,Netflix,Hansjörg Weißbrich,Andres Veiel,Annette Focks
146950,Romanzo popolare,1974,Michele Placido,Italy,Mario Monicelli,Edmondo Amati,MOKÉP,Ruggero Mastroianni,"Mario Monicelli, Agenore Incrocci, Furio Scarpelli",Enzo Jannacci
146954,Lovers and Liars,1980,Aurore Clément,"Italy, France",Mario Monicelli,Alberto Grimaldi,Netflix,Ruggero Mastroianni,"Mario Monicelli, Tullio Pinelli, Piero De Bernardi, Paul D. Zimmerman, Leonardo Benvenuti",Ennio Morricone
146958,Camera d'albergo,1981,Roger Pierre,Italy,Mario Monicelli,"Aurelio De Laurentiis, Luigi De Laurentiis",Filmauro,Ruggero Mastroianni,"Mario Monicelli, Furio Scarpelli, Agenore Incrocci",Detto Mariano
146984,Inspector Blunder,1980,Coluche,France,Claude Zidi,Claude Berri,"MOKÉP, Pathé Distribution",Nicole Saunier,Claude Zidi,Vladimir Cosma
147002,Eros,2004,Alan Arkin,"United States of America, Italy, France","Wong Kar-wai, Michelangelo Antonioni, Steven Soderbergh",Domenico Procacci,"Netflix, Warner Independent Pictures",Claudio Di Mauro,"Wong Kar-wai, Michelangelo Antonioni, Steven Soderbergh, Tonino Guerra",Peer Raben
147030,A Dandy in Aspic,1968,Mia Farrow,United Kingdom,"Anthony Mann, Laurence Harvey",Anthony Mann,Columbia Pictures,Thelma Connell,Derek Marlowe,Quincy Jones
147084,The Golden Blade,1953,Rock Hudson,United States of America,Nathan H. Juran,Irving Gertz,Universal Pictures,Ted J. Kent,William R. Cox,Irving Gertz
147092,Has Anybody Seen My Gal?,1952,Rock Hudson,United States of America,Douglas Sirk,Ted Richmond,"Universal Pictures, Netflix",George Boemler,Eleanor H. Porter,Franz Waxman
147096,Captain Lightfoot,1955,Rock Hudson,United States of America,Douglas Sirk,Ross Hunter,Universal Pictures,Frank Gross,"Oscar Brodney, W. R. Burnett",Heinz Eric Roemheld
147102,Journey to the Safest Place on Earth,2013,Elizabeth II,"Austria, Switzerland, Germany",Edgar Hagen,"Carl-Ludwig Rettinger, Hercli Bundi, Vadim Jendreyko",Netflix,"Edgar Hagen, Stephan Krumbiegel, Paul-Michael Sedlacek",Edgar Hagen,Tomek Kolczynski
147142,Those Happy Days,2006,Olivier Nakache,France,"Olivier Nakache, Éric Toledano","Thomas Langmann, Bruno Chiche",The Weinstein Company,Dorian Rigal-Ansous,"Olivier Nakache, Éric Toledano",Frédéric Talgorn
1474,Jungle 2 Jungle,1997,Martin Short,United States of America,John Pasquin,Brian Reilly,"Netflix, InterCom, Disney+",Michael A. Stevenson,"Bruce A. Evans, Raynold Gideon",Michael Convertino
147408,Frau Ella,2013,Anatole Taubman,Germany,Markus Goller,"Matthias Schweighöfer, Marco Beckmann",Netflix,Simon Gstöttmayr,Dirk Ahner,Martin Todsharow
147418,Sergeants 3,1962,Frank Sinatra,United States of America,John Sturges,"Frank Sinatra, Howard W. Koch","United Artists Corporation, Netflix",Ferris Webster,W. R. Burnett,Billy May
147422,The Miracle of the Bells,1948,Dorothy Sebastian,United States of America,Irving Pichel,Jesse Louis Lasky,"RKO Pictures, Netflix",Elmo Williams,Ben Hecht,Leigh Harline
147424,Step Lively,1944,Frank Sinatra,United States of America,Tim Whelan,Robert Fellows,RKO Pictures,Gene Milford,Allen Boretz,Leigh Harline
1475,Kama Sutra: A Tale of Love,1996,Naveen Andrews,India,Mira Nair,Mira Nair,"Netflix, Trimark Pictures",Kristina Boden,Mira Nair,Mychael Danna
1476,Private Parts,1997,Ozzy Osbourne,United States of America,Betty Thomas,Ivan Reitman,"Netflix, Paramount Pictures",Peter Teschner,Len Blum,Rob Zombie
147615,The Battle of Love's Return,1971,Oliver Stone,United States of America,Lloyd Kaufman,Lloyd Kaufman,Troma Entertainment,Lloyd Kaufman,Lloyd Kaufman,Lloyd Kaufman
147678,Salomé,2002,Pere Arquillué i Cortadella,Spain,Carlos Saura,Antonio Saura,Netflix,Julia Juániz Martínez,Carlos Saura,Roque Baños
147781,Plush,2013,Frances Fisher,United States of America,Catherine Hardwicke,Jason Blum,"Netflix, Alchemy",Julia Wong,Catherine Hardwicke,Nick Launay
147805,Albert R.N.,1953,Walter Gotell,United Kingdom,Lewis Gilbert,Daniel M. Angel,Eros Films,Charles Hasse,Vernon Harris,Malcolm Arnold
147817,Reach for the Sky,1956,Anton Diffring,"Spain, France, United Kingdom, Czech Republic",Lewis Gilbert,Daniel M. Angel,"Netflix, Rank Organisation, Odeon Telford",John Shirley,"Lewis Gilbert, Vernon Harris",John Addison
147821,Ferry to Hong Kong,1959,Curd Jürgens,United Kingdom,Lewis Gilbert,George Maynard,20th Century Studios,Peter R. Hunt,"Lewis Gilbert, John Mortimer",Kenneth V. Jones
147823,Stepping Out,1991,Liza Minnelli,"United States of America, Canada",Lewis Gilbert,John Dark,Paramount Pictures,Humphrey Dixon,Richard Harris,Peter Matz
147847,Point Break,2015,Delroy Lindo,"United States of America, People's Republic of China, Germany",Ericson Core,Kurt Wimmer,"Warner Bros., Netflix, Big Bang Media","Gerald B. Greenberg, Thom Noble",Kurt Wimmer,Junkie XL
147859,War Goddess,1973,Ángel del Pozo,"Italy, France",Terence Young,Nino Crisman,Netflix,Roger Dwyre,"Massimo De Rita, Arduino Maiuri, Terence Young, Charles Spaak, Robert Graves, Luciano Vincenzoni",Riz Ortolani
147865,Bloodline,1979,Audrey Hepburn,"United States of America, Germany",Terence Young,"Sidney Beckerman, David V. Picker",Paramount Pictures,Bud Molin,"Laird Koenig, Sidney Sheldon",Ennio Morricone
147867,That Lady,1955,Christopher Lee,United Kingdom,Terence Young,Sy Bartlett,20th Century Studios,Raymond Poulton,Anthony Veiller,John Addison
1479,The Saint,1997,Tommy Flanagan,United States of America,Phillip Noyce,"Mace Neufeld, David Brown, William J. MacDonald, Robert Evans","Paramount Pictures, Netflix",Terry Rawlings,"Jonathan Hensleigh, Wesley Strick",Graeme Revell
147936,The Lord's Lantern in Budapest,1999,Gyula Hernádi,Hungary,Miklós Jancsó,József Böjte,Budapest Film,Zsuzsa Csákány,"Miklós Jancsó, Gyula Hernádi, Ferenc Grunwalsky","Ganxsta Zolee, György Ránki, György Ferenczi"
147940,Tamasha,2015,Deepika Padukone,India,Imtiaz Ali,Sajid Nadiadwala,"Netflix, UTV Motion Pictures",Aarti Bajaj,Imtiaz Ali,A. R. Rahman
147962,Lucky Cisco Kid,1940,Dana Andrews,United States of America,H. Bruce Humberstone,Sol M. Wurtzel,20th Century Studios,Fred Allen,O. Henry,Cyril J. Mockridge
147966,Tarzan's Fight for Life,1958,Eve Brent,United States of America,H. Bruce Humberstone,Sol Lesser,Metro-Goldwyn-Mayer,Aaron Stell,Thomas Hal Phillips,Ernest Gold
147970,Tarzan and the Lost Safari,1957,George Coulouris,"United States of America, United Kingdom",H. Bruce Humberstone,John Croydon,"Metro-Goldwyn-Mayer, Warner Bros. Home Entertainment, Pidax Film",Bill Lewthwaite,Montgomery Pittman,Clifton Parker
147972,The Desert Song,1953,Frank de Kova,United States of America,H. Bruce Humberstone,Rudi Fehr,Warner Bros.,William H. Ziegler,"Max Steiner, Oscar Hammerstein II, Roland Kibbee",Max Steiner
147980,Iceland,1942,Felix Bressart,United States of America,H. Bruce Humberstone,William LeBaron,20th Century Studios,James B. Clark,Robert Ellis,David Buttolph
147982,"Hello, Frisco, Hello",1943,June Havoc,United States of America,H. Bruce Humberstone,Milton Sperling,20th Century Studios,Barbara McLean,Richard Macaulay,David Buttolph
147984,Within These Walls,1945,Mary Anderson,United States of America,H. Bruce Humberstone,Ben Silvey,20th Century Studios,Harry Reynolds,"Eugene Ling, Wanda Tuchock",David Buttolph
148,An Awfully Big Adventure,1995,Alan Cox,United Kingdom,Mike Newell,"Hilary Dwyer, Philip Hinchcliffe","Fine Line Features, Netflix",Jon Gregory,"Beryl Bainbridge, Charles Wood",Richard Hartley
1480,Smilla's Sense of Snow,1997,Mario Adorf,"Sweden, Denmark, Germany",Bille August,Bernd Eichinger,Netflix,Janus Billeskov Jansen,Ann Biderman,Harry Gregson-Williams
148000,The Midnight Story,1957,Tony Curtis,United States of America,Joseph Pevney,Robert Arthur,Universal Pictures,Ted J. Kent,Edwin Blum,Hans J. Salter
148012,Desert Legion,1953,Arlene Dahl,United States of America,Joseph Pevney,Ted Richmond,Universal Pictures,Frank Gross,Irving Wallace,Frank Skinner
148026,Foxfire,1955,Mara Corday,United States of America,Joseph Pevney,Aaron Rosenberg,"Universal Pictures, Netflix",Ted J. Kent,Ketti Frings,Frank Skinner
148058,Talvar,2015,Tabu,India,Meghna Gulzar,Vineet Jain,"Netflix, Junglee Pictures",A. Sreekar Prasad,Vishal Bhardwaj,Vishal Bhardwaj
148089,"Continental, a Film Without Guns",2007,Bonfield Marcoux,Canada,Stéphane Lafleur,"Luc Déry, Kim McCraw",Christal Films,Sophie Leblond,Stéphane Lafleur,Stéphane Lafleur
148172,The 5th Wave,2016,Chloë Grace Moretz,United States of America,J Blakeson,"Tobey Maguire, Graham King","Netflix, InterCom",Paul Rubell,"Akiva Goldsman, Susannah Grant, Jeff Pinkner",Henry Jackman
1482,The Van,1996,Colm Meaney,"United Kingdom, Italy",Stephen Frears,"Lynda Myles, Mark Shivas",Searchlight Pictures,Mick Audsley,Roddy Doyle,Eric Clapton
148228,Any Gun Can Play,1967,Riccardo Pizzuti,Italy,Enzo G. Castellari,Edmondo Amati,Netflix,Tatiana Casini Morigi,"Enzo G. Castellari, Tito Carpi, Giovanni Simonelli",Alessandro Alessandroni
148284,Downtown 81,2001,Jean-Michel Basquiat,United States of America,Edo Bertoglio,"Glenn O'Brien, Maripol",Netflix,Pam French,Glenn O'Brien,Vincent Gallo
148294,House Calls,1978,Gordon Jump,United States of America,Howard Zieff,Jennings Lang,Universal Pictures,Edward Warschilka,Charles Shyer,Henry Mancini
1483,Crash,1996,David Cronenberg,"Canada, United Kingdom",David Cronenberg,"Jeremy Thomas, Robert Lantos","Netflix, MOKÉP",Ronald Sanders,David Cronenberg,Howard Shore
148320,It's in the Bag!,1945,Jack Benny,United States of America,Richard Wallace,Nunnally Johnson,"United Artists Corporation, Netflix",William Morgan,"Alma Reville, Fred Allen, Jay Dratler, Lewis R. Foster",Werner R. Heymann
148380,We Did It for the Money,2014,Ludger Pistor,Germany,Manfred Stelzer,Marc Müller-Kaldenberg,ARD,Bernd Schriever,Jens Urban,"Moritz Freise, Biber Gullatz"
148434,Eating Out: Drama Camp,2011,Mink Stole,United States of America,"Q. Allan Brocka, Phillip J. Bartell",Q. Allan Brocka,Netflix,Phillip J. Bartell,Q. Allan Brocka,Meiro Stamm
148482,Truth,2015,Cate Blanchett,"United States of America, Australia",James Vanderbilt,Brett Ratner,Sony Pictures Classics,Richard Francis-Bruce,James Vanderbilt,Brian Tyler
148486,Another Gay Sequel: Gays Gone Wild!,2008,Perez Hilton,"United States of America, Germany",Todd Stephens,Jonah Blechman,"TLA Releasing, Netflix",Spencer Schilly,Todd Stephens,Marty Beller
148548,"Roma, l'altra faccia della violenza",1976,Franco Diogene,"Italy, France",Marino Girolami,Fulvio Lucisano,20th Century Studios,Daniele Alabiso,"Vincenzo Mannino, Marie-Claire Solleville, Gianfranco Clerici",Vince Tempera
148586,Pierino contro tutti,1981,Marisa Merlini,Italy,Marino Girolami,Luciano Martino,Netflix,Alberto Moriani,"Marino Girolami, Gianfranco Clerici, Vincenzo Mannino",Berto Pisano
148602,Chicago Deadline,1949,Donna Reed,United States of America,Lewis Allen,Robert Fellows,Paramount Pictures,LeRoy Stone,Warren B. Duff,Victor Young
148606,The Unseen,1945,Victoria Horne,United States of America,Lewis Allen,John Houseman,Paramount Pictures,Doane Harrison,"Raymond Chandler, Hagar Wilde",Ernst Toch
148612,Desert Fury,1947,Burt Lancaster,United States of America,Lewis Allen,Hal B. Wallis,Paramount Pictures,Warren Low,"Robert Rossen, A. I. Bezzerides",Miklós Rózsa
148616,Sealed Verdict,1948,Ray Milland,United States of America,Lewis Allen,Robert Fellows,Paramount Pictures,Alma Macrorie,Lionel Shapiro,Hugo Friedhofer
148626,The Big Short,2015,Selena Gomez,United States of America,Adam McKay,"Brad Pitt, Arnon Milchan, Jeremy Kleiner, Dede Gardner","Paramount Pictures, Netflix, UIP-Dunafilm",Hank Corwin,"Michael Lewis, Adam McKay, Charles Randolph",Nicholas Britell
148628,The Throwaways,2015,Katie McGrath,United States of America,Tony Bui,"Phillip J. Roth, Jeffery Beach",Crackle,"Robert Brakey, Ryan Eaton",Michael Ross,"Jérôme Leroy, Alex Kovacs"
1487,Selena,1997,Edward James Olmos,United States of America,Gregory Nava,Abraham Quintanilla,"iTunes, Warner Bros., Microsoft Store, Netflix, Amazon Prime Video, HBO Max",Nancy Richardson,Gregory Nava,Dave Grusin
148753,Bawdy Tales,1973,Ninetto Davoli,"Italy, France",Sergio Citti,Alberto Grimaldi,United Artists Corporation,Nino Baragli,"Pier Paolo Pasolini, Sergio Citti",Francesco De Masi
1488,The Devil's Own,1997,Brad Pitt,United States of America,Alan J. Pakula,"Lawrence Gordon, Robert F. Colesberry","Netflix, InterCom",Tom Rolf,Kevin Jarre,James Horner
148865,Totally True Love,2011,Birgitte Victoria Svendsen,"Norway, Germany",Anne Sewitsky,"Teréz Hollo-Klausen, Silje Hopland Eik, Tanya Nanette Badendyck",SF Norge,Christoffer Heie,Kamilla Krogsveen,"Magnus Beite, Marcel Noll"
148871,Whiffs,1975,Howard Hesseman,United States of America,Ted Post,George Barrie,20th Century Studios,Robert Lawrence,Malcolm Marmorstein,John Cameron
148886,Dinosaur Island,1994,Ross Hagen,United States of America,"Jim Wynorski, Fred Olen Ray","Jim Wynorski, Fred Olen Ray","Netflix, Image Entertainment",Wayne Schmidt,Bob Sheridan,Chuck Cirino
148888,Zoolander 2,2016,Fred Armisen,United States of America,Ben Stiller,Scott Rudin,"Paramount Pictures, Netflix, UIP-Dunafilm",Greg Hayden,"Ben Stiller, John Hamburg, Justin Theroux, Nicholas Stoller",Theodore Shapiro
1490,B.A.P.S.,1997,Halle Berry,United States of America,Robert Townsend,Mark Burg,"New Line Cinema, Netflix",Patrick Joseph Kennedy,Troy Beyer,Stanley Clarke
149020,Solitudine,1951,Lewis Stone,United States of America,Fletcher Markle,Edwin H. Knopf,Metro-Goldwyn-Mayer,Robert Watts,"Karl Tunberg, Leonard Spigelgass",Carmen Dragon
149034,The Assassin,1961,Giuliano Montaldo,"Italy, France",Elio Petri,"Franco Cristaldi, Vides Cinematografica",Titanus,Ruggero Mastroianni,"Elio Petri, Pasquale Festa Campanile, Tonino Guerra, Massimo Franciosa",Piero Piccioni
149075,Troublemakers,1994,Anne Kasprik,"Italy, United States of America, Germany",Terence Hill,Willy Egger,MOKÉP,Eugenio Alabiso,Jess Hill,Pino Donaggio
149100,Eskil & Trinidad,2013,Torkel Petersson,Sweden,Stephan Apelgren,Peter Possne,SF Studios,Håkan Karlsson,Stephan Apelgren,Joachim Holbek
149128,Skřítek,2005,Ivana Chýlková,Czech Republic,Tomáš Vorel,Tomáš Vorel,Warner Bros.,Alois Fišárek,Tomáš Vorel,Mig 21
149270,Life Begins at Eight-Thirty,1942,Ida Lupino,United States of America,Irving Pichel,Nunnally Johnson,20th Century Studios,Fred Allen,Emlyn Williams,Alfred Newman
149272,The Moon Is Down,1943,Cedric Hardwicke,United States of America,Irving Pichel,Nunnally Johnson,20th Century Studios,Louis R. Loeffler,Nunnally Johnson,Alfred Newman
149274,Happy Land,1943,Frances Dee,United States of America,Irving Pichel,Kenneth Macgowan,20th Century Studios,Dorothy Spencer,Kathryn Scola,Cyril J. Mockridge
149294,Martin Luther,1953,Annette Carell,"United States of America, Germany",Irving Pichel,Lothar Wolff,Netflix,Fritz Stapenhorst,"Jaroslav Pelikan, Lothar Wolff",Mark Lothar
149354,Sisters,2015,Tina Fey,United States of America,Jason Moore,Tina Fey,Universal Pictures,Lee Haxall,Paula Pell,Christophe Beck
149476,Rules of Dating,2005,Park Geu-ri-na,South Korea,Han Jae-rim,Cha Seung-jae,CJ Entertainment,Park Gok-ji,Han Jae-rim,Lee Byung-woo
149478,Just Walking,2008,Paco de Lucía,"Spain, Mexico",Agustín Díaz Yanes,José Manuel Lorenzo,Netflix,José Salcedo,Agustín Díaz Yanes,Javier Limón
1495,Turbo: A Power Rangers Movie,1997,Amy Jo Johnson,United States of America,"Shuki Levy, David Winning",Jonathan Tzachor,"Netflix, 20th Century Studios",Henry B. Richardson,Shuki Levy,Shuki Levy
149560,The Bohemian Girl,1936,Oliver Hardy,United States of America,"Hal Roach, Charley Rogers, James W. Horne","Stan Laurel, Hal Roach",Metro-Goldwyn-Mayer,Bert Jordan,"Stan Laurel, Hal Roach, Charlie Hall, Frank Butler, Carl Harbaugh, Charley Rogers, James Parrott, James W. Horne",Michael William Balfe
